,Unnamed: 0,text,sentiment_id,sentiment
1028,401,And she now felt quite happy and lighthearted; she put on the shoes and danced and jumped about in them.,4,Happy
1029,402,"""I was so miserable,"" she said, ""when I came out, but that has all passed away; that is indeed a splendid bird, and he has given me a pair of red shoes.""",4,Happy
1030,403,"The father and little Marleen heard the sound and ran out, but they only saw mist and flame and fire rising from the spot, and when these had passed, there stood the little brother, and he took the father and little Marleen by the hand; then they all three rejoiced, and went inside together and sat down to their dinners and ate.",4,Happy
1031,404,"But as he drew near home, his little boy was so glad to see him that he crept behind him, and laid fast hold of his legs, and looked up in his face and laughed.",4,Happy
1032,405,"Then the father started, trembling with fear and horror, and saw what it was that he had bound himself to do; but as no gold was come, he made himself easy by thinking that it was only a joke that the dwarf was playing him, and that, at any rate, when the money came, he should see the bearer, and would not take it in.",3,Fearful
1033,406,"At the sight of this he was overjoyed, and forgetting all about his son, went into trade again, and became a richer merchant than before.",4,Happy
1034,407,"Meantime little Heinel grew up, and as the end of the twelve years drew near the merchant began to call to mind his bond, and became very sad and thoughtful; so that care and sorrow were written upon his face.",6,Sad
1035,408,"Then he took leave of his father, and set himself in the boat, but before it got far off a wave struck it, and it fell with one side low in the water, so the merchant thought that poor Heinel was lost, and went home very sorrowful, while the dwarf went his way, thinking that at any rate he had had his revenge.",6,Sad
1036,409,"Now the white snake was an enchanted princess; and she was very glad to see him, and said, ""Are you at last come to set me free?",4,Happy
1037,410,"And all came to pass as she had said; Heinel bore all, and spoke not a word; and the third night the princess came, and fell on his neck and kissed him.",4,Happy
1038,411,"Joy and gladness burst forth throughout the castle, the wedding was celebrated, and he was crowned king of the Golden Mountain.",4,Happy
1039,412,"They lived together very happily, and the queen had a son.",4,Happy
1040,413,"And thus eight years had passed over their heads, when the king thought of his father; and he began to long to see him once again.",6,Sad
1041,414,"At this the son was vexed; and forgetting his word, turned his ring, and wished for his queen and son.",2,Angry-Disgusted
1042,415,"In an instant they stood before him; but the queen wept, and said he had broken his word, and bad luck would follow.",6,Sad
1043,416,"He did all he could to soothe her, and she at last seemed to be appeased; but she was not so in truth, and was only thinking how she should punish him.",2,Angry-Disgusted
1044,417,"But the princes, peers, and great men mocked at him.",2,Angry-Disgusted
1045,418,"Then she opened the door for her husband, and said: ""Thank heaven, you are back again!",3,Fearful
1046,419,"""Bless me!"" cried the miller, and went there and found the wine.",7,Surprised
1047,420,"""Upon my word!"" cried the miller, and went thither, and found the roast meat.",7,Surprised
1048,421,"""That would be a fine thing!"" cried the miller, and went there and found the salad.",7,Surprised
1049,422,"""That would be a fine thing!"" cried the miller, and looked there, and found the cakes.",7,Surprised
1050,423,"And now the two sat down to the table together, but the miller""s wife was frightened to death, and went to bed and took all the keys with her.",3,Fearful
1051,424,"As he jogged along over the fields, singing and dancing, a little dwarf met him, and asked him what made him so merry.",4,Happy
1052,425,"""Why, what should make me down-hearted?"" said he; ""I am sound in health and rich in purse, what should I care for?",4,Happy
1053,426,"Then the countryman rejoiced at his good luck, and said, ""I like many things better than money: first, I will have a bow that will bring down everything I shoot at; secondly, a fiddle that will set everyone dancing that hears me play upon it; and thirdly, I should like that everyone should grant what I ask.""",4,Happy
1054,427,"Our honest friend journeyed on his way too; and if he was merry before, he was now ten times more so.",4,Happy
1055,428,"""Oh, what a pretty bird!"" said the miser; ""I would give a great deal of money to have such a one.""",4,Happy
1056,429,"So he took the purse, put up his fiddle, and travelled on very pleased with his bargain.",4,Happy
1057,430,"Meanwhile the miser crept out of the bush half-naked and in a piteous plight, and began to ponder how he should take his revenge, and serve his late companion some trick.",2,Angry-Disgusted
1058,431,"At last he went to the judge, and complained that a rascal had robbed him of his money, and beaten him into the bargain; and that the fellow who did it carried a bow at his back and a fiddle hung round his neck.",2,Angry-Disgusted
1059,432,"""No, you gave it me for playing a tune to you."" said the countryman; but the judge told him that was not likely, and cut the matter short by ordering him off to the gallows.",2,Angry-Disgusted
1060,433,"Then the miser said, ""Bind me fast, bind me fast, for pity""s sake.""",3,Fearful
1061,434,"Then he called to the miser, and said, ""Tell us now, you vagabond, where you got that gold, or I shall play on for your amusement only,"" ""I stole it,"" said the miser in the presence of all the people; ""I acknowledge that I stole it, and that you earned it fairly.""",2,Angry-Disgusted
1062,435,"But the sausage remained so long away, that they became uneasy, and the bird flew out to meet him.",3,Fearful
1063,436,"He picked up the wood, and flew sadly home, and told the mouse all he had seen and heard.",6,Sad
1064,437,"They were both very unhappy, but agreed to make the best of things and to remain with one another.",6,Sad
1065,438,And he used to look towards the table with his eyes full of tears.,6,Sad
1066,439,"The man and his wife looked at each other for a while, and presently began to cry.",6,Sad
1067,440,"Then she went to the king, and told him the joyful tidings, and when the time was come she gave birth to a son, and the king was filled with gladness.",4,Happy
1068,441,"Then he carried the child away to a secret place, where a nurse was obliged to suckle it, and he ran to the king and accused the queen of having allowed her child to be taken from her by the wild beasts.",2,Angry-Disgusted
1069,442,"When the king saw the blood on her apron, he believed this, fell into such a passion that he ordered a high tower to be built, in which neither sun nor moon could be seen and had his wife put into it, and walled up.",2,Angry-Disgusted
1070,443,"The cook, however, thought to himself: ""If the child has the power of wishing, and I am here, he might very easily get me into trouble.""",3,Fearful
1071,444,"The two played together, and loved each other with all their hearts, and the old cook went out hunting like a nobleman.",4,Happy
1072,445,"The thought occurred to him, however, that the king""s son might some day wish to be with his father, and thus bring him into great peril.",3,Fearful
1073,446,"So he went out and took the maiden aside, and said: ""Tonight when the boy is asleep, go to his bed and plunge this knife into his heart, and bring me his heart and tongue, and if you do not do it, you shall lose your life.""",2,Angry-Disgusted
1074,447,"The cook once more said: ""If you do not do it, it shall cost you your own life.""",2,Angry-Disgusted
1075,448,"Now the king felt great joy at this, and commanded that his entire household should eat with him next day, and made a great feast.",4,Happy
1076,449,"Whilst he was sitting there, he thought of his dearest mother, and wished that one of the king""s principal servants would begin to speak of her, and would ask how it was faring with the queen in the tower, and if she were alive still, or had perished.",6,Sad
1077,450,"When the king saw him he fell into a passion, and ordered him to be cast into the deepest dungeon.",2,Angry-Disgusted
1078,451,"The son said: ""Most gracious father, I will show her to you in the form of a beautiful flower,"" and he thrust his hand into his pocket and brought forth the pink, and placed it on the royal table, and it was so beautiful that the king had never seen one to equal it.",4,Happy
1079,452,"She lived three days more, and then died happily, and when she was buried, the two white doves which had brought her food to the tower, and were angels of heaven, followed her body and seated themselves on her grave.",4,Happy
1080,453,"The aged king ordered the cook to be torn in four pieces, but grief consumed the king""s own heart, and he soon died.",6,Sad
1081,454,"Then their brother, who was a little insignificant dwarf, went out to seek for his brothers: but when he had found them they only laughed at him, to think that he, who was so young and simple, should try to travel through the world, when they, who were so much wiser, had been unable to get on.",2,Angry-Disgusted
1082,455,"At last came the little dwarf""s turn; and he looked in the moss; but it was so hard to find the pearls, and the job was so tiresome!--so he sat down upon a stone and cried.",6,Sad
1083,456,"She was sadder than ever as she drove along, and said mournfully, ""I know he has fallen asleep, and will not be able to set me free.""",6,Sad
1084,457,"She found him sleeping heavily, and all her efforts to awaken him were of no avail.",6,Sad
1085,458,"When the man awoke and found that he had been sleeping, he was grieved at heart, and said, ""She has no doubt been here and driven away again, and it is now too late for me to save her.""",6,Sad
1086,459,"He found that the light came from a house which looked smaller than it really was, from the contrast of its height with that of an immense giant who stood in front of it.",7,Surprised
1087,460,"He thought to himself, ""If the giant sees me going in, my life will not be worth much.""",3,Fearful
1088,461,"However, after a while he summoned up courage and went forward.",3,Fearful
1089,462,"""I would rather you let that alone,"" said the man, ""for I do not willingly give myself up to be eaten; if you are wanting food I have enough to satisfy your hunger.""",3,Fearful
1090,463,"The giant was pleased with the good cheer, and ate and drank to his heart""s content.",4,Happy
1091,464,"Then he fetched other older maps, and they went on looking for the castle until at last they found it, but it was many thousand miles away.",6,Sad
1092,465,"""How shall I be able to get there?"" asked the man.",6,Sad
1093,466,"When he saw that it was impossible to reach her, he was greatly grieved, and said to himself, ""I will remain here and wait for her,"" so he built himself a little hut, and there he sat and watched for a whole year, and every day he saw the king""s daughter driving round her castle, but still was unable to get nearer to her.",6,Sad
1094,467,"When therefore she came to the castle gate she saw him, and cried aloud for joy.",4,Happy
1095,468,"Then he dismounted and took her in his arms; and she kissed him, and said, ""Now you have indeed set me free, and tomorrow we will celebrate our marriage.""",4,Happy
1096,469,"There was once a miller who had one beautiful daughter, and as she was grown up, he was anxious that she should be well married and provided for.",3,Fearful
1097,470,But the girl did not care for the man as a girl ought to care for her betrothed husband.,6,Sad
1098,471,"When Sunday came, and it was time for the girl to start, a feeling of dread came over her which she could not explain, and that she might be able to find her path again, she filled her pockets with peas and lentils to sprinkle on the ground as she went along.",3,Fearful
1099,472,"""Ah, you poor child,"" answered the old woman, ""what a place for you to come to!",6,Sad
1100,473,"If I did not take pity on you and save you, you would be lost.""",6,Sad
1101,474,"The poor betrothed girl crouched trembling and shuddering behind the cask, for she saw what a terrible fate had been intended for her by the robbers.",3,Fearful
1102,475,"She was obliged to step over the bodies of the sleepers, who were lying close together, and every moment she was filled with renewed dread lest she should awaken them.",3,Fearful
1103,476,"The bridegroom, who during this recital had grown deadly pale, up and tried to escape, but the guests seized him and held him fast.",3,Fearful
1104,477,"The huntsman thanked her, and thought to himself, ""If all this does happen, it will be a fine thing for me.""",4,Happy
1105,478,"""Alas! dear sir,"" said she, ""yonder lies the granite rock where all the costly diamonds grow, and I want so much to go there, that whenever I think of it I cannot help being sorrowful, for who can reach it? only the birds and the flies--man cannot.""",6,Sad
1106,479,The diamonds glittered so on all sides that they were delighted with the sight and picked up the finest.,4,Happy
1107,480,"When he awoke and found that his lady had tricked him, and left him alone on the wild rock, he said, ""Alas! what roguery there is in the world!"" and there he sat in great grief and fear, not knowing what to do.",6,Sad
1108,481,"However, he still felt very hungry, and the salad tasted very nice; so he ate on till he came to another kind of salad, and scarcely had he tasted it when he felt another change come over him, and soon saw that he was lucky enough to have found his old shape again.",4,Happy
1109,482,"And the beautiful young lady fell upon her knees before him, and said, ""O dearest huntsman! forgive me all the ill I have done you; my mother forced me to it, it was against my will, for I always loved you very much.",6,Sad
1110,483,"So they were married, and lived together very happily till they died.",4,Happy
1111,484,"Each wanted to be first at drawing the water, and so they were in such a hurry that all let their pitchers fall into the well, and they stood very foolishly looking at one another, and did not know what to do, for none dared go home.",3,Fearful
1112,485,"Then she was much grieved, and went to her father and mother, and asked if she had any brothers, and what had become of them.",6,Sad
1113,486,"So they dared no longer hide the truth from her, but said it was the will of Heaven, and that her birth was only the innocent cause of it; but the little girl mourned sadly about it every day, and thought herself bound to do all she could to bring her brothers back; and she had neither rest nor ease, till at length one day she stole away, and set out into the wide world to find her brothers, wherever they might be, and free them, whatever it might cost her.",6,Sad
1114,487,"When the little girl heard this (for she stood behind the door all the time and listened), she ran forward, and in an instant all the ravens took their right form again; and all hugged and kissed each other, and went merrily home.",4,Happy
1115,488,"At length she became uneasy, and wakened the boy, and asked: ""Do you know where my husband is?",3,Fearful
1116,489,"She carried him down, and then with loud screams she hastened to the boy""s father, ""Your boy,"" cried she, ""has been the cause of a great misfortune!",2,Angry-Disgusted
1117,490,He has thrown my husband down the steps so that he broke his leg.,2,Angry-Disgusted
1118,491,"Take the good-for-nothing fellow out of our house.""",2,Angry-Disgusted
1119,492,"""What wicked tricks are these?"" said he.",2,Angry-Disgusted
1120,493,Go out of my sight.,2,Angry-Disgusted
1121,494,"I will see you no more.""",2,Angry-Disgusted
1122,495,"If you are cold, come and take a seat by the fire and warm yourselves.""",2,Angry-Disgusted
1123,496,"Ah! now I know what it is to shudder!""",4,Happy
1124,497,"""The old woman has destroyed all my brethren in fire and smoke; she seized sixty of them at once, and took their lives.",6,Sad
1125,498,"But when she had reached the middle, and heard the water rushing beneath her, she was after all, afraid, and stood still, and ventured no farther.",3,Fearful
1126,499,"The bean thanked him most prettily, but as the tailor used black thread, all beans since then have a black seam.",4,Happy
1127,500,"""Lord have mercy on us!"" cried the father; ""is that all you have learnt?",2,Angry-Disgusted
1128,501,"Then the father fell into a rage and said: ""Oh, you lost man, you have spent the precious time and learnt nothing; are you not ashamed to appear before my eyes?",2,Angry-Disgusted
1129,502,"The youth wandered on, and after some time came to a fortress where he begged for a night""s lodging.",6,Sad
1130,503,"He listened to them, and when he became aware of what they were saying, he grew very thoughtful and sad.",6,Sad
1131,504,"Because I am beginning to grow old, and had rather lie at my ease by the fire than run about the house after the mice, my mistress laid hold of me, and was going to drown me; and though I have been lucky enough to get away from her, I do not know what I am to live upon.""",6,Sad
1132,505,"""Oh,"" said the ass, ""by all means go with us to the great city; you are a good night singer, and may make your fortune as a musician.""",4,Happy
1133,506,"The cat was pleased with the thought, and joined the party.",4,Happy
1134,507,"""With all my heart,"" said the cock: so they all four went on jollily together.",4,Happy
1135,508,"""Why, I see a table spread with all kinds of good things, and robbers sitting round it making merry.""",7,Surprised
1136,509,"The coast once clear, our travellers soon sat down and dispatched what the robbers had left, with as much eagerness as if they had not expected to eat again for a month.",4,Happy
1137,510,"After this the robbers never dared to go back to the house; but the musicians were so pleased with their quarters that they took up their abode there; and there they are, I dare say, at this very day.",4,Happy
1138,511,"But whilst they were getting all ready, they heard the trampling of a horse at a distance, which so frightened them that they pushed their prisoner neck and shoulders together into a sack, and swung him up by a cord to the tree, where they left him dangling, and ran away.",3,Fearful
1139,512,"As soon as the man in the sack saw him passing under the tree, he cried out, ""Good morning! good morning to thee, my friend!""",7,Surprised
1140,513,"When the twelve princesses heard this they laughed heartily; and the eldest said, ""This fellow too might have done a wiser thing than lose his life in this way!""",4,Happy
1141,514,"Then they rose up and opened their drawers and boxes, and took out all their fine clothes, and dressed themselves at the glass, and skipped about as if they were eager to begin dancing.",4,Happy
1142,515,"But the youngest said, ""I don""t know how it is, while you are so happy I feel very uneasy; I am sure some mischance will befall us.""",3,Fearful
1143,516,"The soldier saw them going down through the trap-door one after another, the eldest leading the way; and thinking he had no time to lose, he jumped up, put on the cloak which the old woman had given him, and followed them; but in the middle of the stairs he trod on the gown of the youngest princess, and she cried out to her sisters, ""All is not right; someone took hold of my gown.""",3,Fearful
1144,517,"Then the youngest daughter said again, ""I am sure all is not right--did not you hear that noise?",3,Fearful
1145,518,"And the soldier broke a branch from each; and every time there was a loud noise, which made the youngest sister tremble with fear; but the eldest still said, it was only the princes, who were crying for joy.",3,Fearful
1146,519,"At this, too, the youngest sister was terribly frightened, but the eldest always silenced her.",3,Fearful
1147,520,"The son was in such trouble that he did not think what he was doing, and said: ""Yes, dear father, your will shall be done,"" and thereupon the king shut his eyes, and died.",6,Sad
1148,521,"His first betrothed heard of this, and fretted so much about his faithfulness that she nearly died.",6,Sad
1149,522,"The king thought something had happened to his dear huntsman, ran up to him, wanted to help him, and drew his glove off.",3,Fearful
1150,523,"Then his heart was so touched that he kissed her, and when she opened her eyes he said: ""You are mine, and I am yours, and no one in the world can alter that.""",4,Happy
1151,524,"The giant took the trunk on his shoulder, but the tailor seated himself on a branch, and the giant, who could not look round, had to carry away the whole tree, and the little tailor into the bargain: he behind, was quite merry and happy, and whistled the song: ""Three tailors rode forth from the gate,"" as if carrying the tree were child""s play.",4,Happy
1152,525,"But he did not venture to give him his dismissal, for he dreaded lest he should strike him and all his people dead, and place himself on the royal throne.",3,Fearful
1153,526,"""I""ll put a screw into that business,"" said the little tailor.",2,Angry-Disgusted
1154,527,"His sons were very much grieved at their father""s sickness; and as they were walking together very mournfully in the garden of the palace, a little old man met them and asked what was the matter.",6,Sad
1155,528,"They told him that their father was very ill, and that they were afraid nothing could save him.",6,Sad
1156,529,"""Mind your own affairs, busybody!"" said the prince scornfully, and rode on.",2,Angry-Disgusted
1157,530,"Then he sprang from the couch dreadfully frightened, ran to the well, filled a cup that was standing by him full of water, and hastened to get away in time.",3,Fearful
1158,531,"The old king was still very angry with his youngest son, and thought that he really meant to have taken away his life; so he called his court together, and asked what should be done, and all agreed that he ought to be put to death.",2,Angry-Disgusted
1159,532,"""He is still alive,"" said the huntsman; ""and I am glad that I had pity on him, but let him go in peace, and brought home his royal coat.""",4,Happy
1160,533,"At this the king was overwhelmed with joy, and made it known thoughout all his kingdom, that if his son would come back to his court he would forgive him.",4,Happy
1161,534,"So he journeyed on, thinking of her all the way, and rode so quickly that he did not even see what the road was made of, but went with his horse straight over it; and as he came to the gate it flew open, and the princess welcomed him with joy, and said he was her deliverer, and should now be her husband and lord of the kingdom.",4,Happy
1162,535,"And now the old king gathered together his court, and asked all his kingdom to come and celebrate the wedding of his son and the princess.",4,Happy
1163,536,"And young and old, noble and squire, gentle and simple, came at once on the summons; and among the rest came the friendly dwarf, with the sugarloaf hat, and a new scarlet cloak.",4,Happy
1164,537,"And all the good people they danced and they sung, And feasted and frolick""d I can""t tell how long.",4,Happy
1165,538,"But when he saw it he could not deny himself the pleasure of tasting it, so he cut of a little bit and put it into his mouth.",4,Happy
1166,539,"The king ordered the man to be brought before him, and threatened with angry words that unless he could before the morrow point out the thief, he himself should be looked upon as guilty and executed.",2,Angry-Disgusted
1167,540,In his trouble and fear he went down into the courtyard and took thought how to help himself out of his trouble.,3,Fearful
1168,541,"They were telling one another of all the places where they had been waddling about all the morning, and what good food they had found; and one said in a pitiful tone: ""Something lies heavy on my stomach; as I was eating in haste I swallowed a ring which lay under the queen""s window.""",6,Sad
1169,542,"They leapt with delight, put out their heads, and cried to him: ""We will remember you and repay you for saving us!""",4,Happy
1170,543,"Then they came hopping up to it, satisfied their hunger, and cried: ""We will remember you--one good turn deserves another!""",4,Happy
1171,544,"All the people grieved for the handsome youth; then they went away, leaving him alone by the sea.",6,Sad
1172,545,Full of joy he took it to the king and expected that he would grant him the promised reward.,4,Happy
1173,546,"But when the proud princess perceived that he was not her equal in birth, she scorned him, and required him first to perform another task.",2,Angry-Disgusted
1174,547,"The youth sat down in the garden and considered how it might be possible to perform this task, but he could think of nothing, and there he sat sorrowfully awaiting the break of day, when he should be led to death.",6,Sad
1175,548,"The youth, full of joy, set out homewards, and took the Golden Apple to the king""s beautiful daughter, who had now no more excuses left to make.",4,Happy
1176,549,"They cut the Apple of Life in two and ate it together; and then her heart became full of love for him, and they lived in undisturbed happiness to a great age.",4,Happy
1177,550,"The willow-wren with his army also came flying through the air with such a humming, and whirring, and swarming that every one was uneasy and afraid, and on both sides they advanced against each other.",3,Fearful
1178,551,"There was once upon a time an old goat who had seven little kids, and loved them with all the love of a mother for her children.",4,Happy
1179,552,"Then the old one bleated, and went on her way with an easy mind.",4,Happy
1180,553,"The miller thought to himself: ""The wolf wants to deceive someone,"" and refused; but the wolf said: ""If you will not do it, I will devour you.""",2,Angry-Disgusted
1181,554,"Then the miller was afraid, and made his paws white for him.",3,Fearful
1182,555,They were terrified and wanted to hide themselves.,3,Fearful
1183,556,Ah! what a sight she saw there!,7,Surprised
1184,557,Then you may imagine how she wept over her poor children.,6,Sad
1185,558,"At length in her grief she went out, and the youngest kid ran with her.",6,Sad
1186,559,"""Ah, heavens,"" she said, ""is it possible that my poor children whom he has swallowed down for his supper, can be still alive?""",7,Surprised
1187,560,What rejoicing there was!,4,Happy
1188,561,"They embraced their dear mother, and jumped like a tailor at his wedding.",4,Happy
1189,562,"When the seven kids saw that, they came running to the spot and cried aloud: ""The wolf is dead!",4,Happy
1190,563,"The wolf is dead!"" and danced for joy round about the well with their mother.",4,Happy
1191,564,"""How lonely it is, wife,"" said he, as he puffed out a long curl of smoke, ""for you and me to sit here by ourselves, without any children to play about and amuse us while other people seem so happy and merry with their children!""",6,Sad
1192,565,"""What you say is very true,"" said the wife, sighing, and turning round her wheel; ""how happy should I be if I had but one child!",6,Sad
1193,566,"So they said, ""Well, we cannot say we have not got what we wished for, and, little as he is, we will love him dearly.""",4,Happy
1194,567,"When the time came the mother harnessed the horse to the cart, and put Tom into his ear; and as he sat there the little man told the beast how to go, crying out, ""Go on!"" and ""Stop!"" as he wanted: and thus the horse went on just as well as if the woodman had driven it himself into the wood.",7,Surprised
1195,568,"""Good night, my masters!"" said he, ""I""m off! mind and look sharp after me the next time.""",4,Happy
1196,569,"He still, however, slept on, and did not awake till he found himself in the mouth of the cow; for the cook had put the hay into the cow""s rick, and the cow had taken Tom up in a mouthful of it.",7,Surprised
1197,570,"But he soon found out where he really was; and was forced to have all his wits about him, that he might not get between the cow""s teeth, and so be crushed to death.",3,Fearful
1198,571,"""It is rather dark,"" said he; ""they forgot to build windows in this room to let the sun in; a candle would be no bad thing.""",3,Fearful
1199,572,"A hungry wolf sprang out, and swallowed up the whole stomach, with Tom in it, at one gulp, and ran away.",7,Surprised
1200,573,"And his father said, ""Heaven be praised! we have found our dear child again""; and he told his wife not to use the scythe for fear she should hurt him.",4,Happy
1201,574,"Then he aimed a great blow, and struck the wolf on the head, and killed him on the spot! and when he was dead they cut open his body, and set Tommy free.",4,Happy
1202,575,"""Ah!"" said the father, ""what fears we have had for you!""",4,Happy
1203,576,"""Yes, father,"" answered he; ""I have travelled all over the world, I think, in one way or other, since we parted; and now I am very glad to come home and get fresh air again.""",4,Happy
1204,577,"""Well,"" said they, ""you are come back, and we will not sell you again for all the riches in the world.""",4,Happy
1205,578,"Then they hugged and kissed their dear little son, and gave him plenty to eat and drink, for he was very hungry; and then they fetched new clothes for him, for his old ones had been quite spoiled on his journey.",4,Happy
1206,579,"So Master Thumb stayed at home with his father and mother, in peace; for though he had been so great a traveller, and had done and seen so many fine things, and was fond enough of telling the whole story, he always agreed that, after all, there""s no place like HOME!",4,Happy
